TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
H,0,2,24,66.00,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,V,1.00,1.00,4,2,1.00,5000.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,Other credit car
H,0,2,31,30.00,3.00,2.00,2.00,1.00,2500.00,0.00,2500.00,2.00,V,1.00,1.00,7,3,1.00,20000.00,Cars,Owner,German,Others,Car,no credit cards
H,0,1,36,42.00,39.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,G,2.00,1.00,0,2,1.00,6000.00,Cars,Lease,German,Others,Car,no credit cards
H,3,5,32,108.00,15.00,2.00,0.00,1.00,2800.00,0.00,100000.0,4.00,V,1.00,1.00,2,8,1.00,600.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
R,0,1,24,3.00,6.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,U,3.00,1.00,0,8,1.00,1000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,1,3,23,30.00,6.00,2.00,0.00,0.00,2100.00,0.00,2500.00,2.00,V,1.00,1.00,1,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,2,36,3.00,3.00,1.00,0.00,1.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,1,3,1.00,500.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
H,2,4,29,36.00,60.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,V,1.00,1.00,2,5,1.00,1200.00,"Furniture,Carpet",Lease,Others,"Sea Vojage, Gast",Car,no credit cards
H,1,2,31,12.00,48.00,1.00,0.00,1.00,2800.00,0.00,100000.0,4.00,U,2.00,1.00,0,5,1.00,2500.00,"Radio, TV, Hifi",Lease,German,"State,Steel Ind,",Without Vehicle,no credit cards
H,1,3,28,6.00,6.00,1.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,3.00,1.00,0,0,0.00,1400.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
R,4,5,37,96.00,6.00,2.00,0.00,0.00,1600.00,0.00,2500.00,2.00,G,3.00,1.00,0,2,1.00,500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
R,0,2,34,3.00,120.00,1.00,0.00,0.00,1600.00,0.00,2500.00,2.00,V,3.00,1.00,0,7,1.00,1300.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
H,0,1,27,12.00,30.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,U,2.00,1.00,3,7,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,4,6,37,84.00,21.00,2.00,0.00,1.00,5000.00,0.00,100000.0,4.00,V,1.00,1.00,1,6,1.00,2500.00,"Radio, TV, Hifi",Owner,Yugoslav,Others,Car,no credit cards
H,2,3,29,84.00,84.00,1.00,0.00,1.00,2500.00,0.00,2500.00,2.00,G,2.00,1.00,1,6,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,23,12.00,3.00,1.00,0.00,1.00,1700.00,0.00,2500.00,2.00,U,2.00,1.00,0,6,1.00,1300.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,2,4,27,3.00,12.00,1.00,0.00,0.00,1600.00,0.00,2500.00,2.00,V,2.00,1.00,2,5,1.00,5000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,26,60.00,60.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,U,1.00,1.00,4,4,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Mastercard/Euroc
H,2,4,39,66.00,30.00,2.00,0.00,1.00,2500.00,0.00,2500.00,2.00,V,1.00,1.00,0,0,0.00,20000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,25,30.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,U,1.00,1.00,1,3,1.00,3000.00,"Radio, TV, Hifi",,German,Others,Car,Mastercard/Euroc
H,0,2,28,3.00,12.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,V,1.00,1.00,5,9,1.00,3000.00,"Radio, TV, Hifi",Lease,Greek,Others,Car,Cheque card
H,1,3,45,168.00,60.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,V,2.00,1.00,1,3,1.00,800.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
R,1,3,25,3.00,39.00,1.00,0.00,0.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,1,0,0.00,1300.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
R,0,2,51,288.00,21.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,3.00,1.00,0,5,1.00,900.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
H,3,5,28,72.00,60.00,2.00,0.00,1.00,3300.00,0.00,100000.0,4.00,V,1.00,1.00,2,7,1.00,5000.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
H,2,4,26,3.00,15.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,2.00,1.00,2,8,1.00,500.00,"Dept. Store,Mail",Lease,Turkish,Others,Without Vehicle,no credit cards
H,0,2,30,12.00,48.00,2.00,0.00,0.00,2600.00,0.00,100000.0,4.00,V,2.00,1.00,1,0,0.00,3000.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
R,0,1,71,60.00,144.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,W,3.00,1.00,0,2,1.00,2500.00,"Radio, TV, Hifi",,German,Pensioner,Car,no credit cards
H,0,2,26,3.00,6.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,V,1.00,1.00,0,7,1.00,1900.00,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,no credit cards
H,1,2,37,120.00,96.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,U,2.00,1.00,0,2,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,1,3,30,42.00,54.00,2.00,0.00,1.00,10000.00,0.00,100000.0,4.00,V,2.00,1.00,1,4,1.00,5000.00,"Radio, TV, Hifi",,Italian,Self-employed pe,Without Vehicle,no credit cards
H,0,1,49,18.00,192.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,U,1.00,1.00,1,5,1.00,1000.00,"Radio, TV, Hifi",,Italian,Others,Without Vehicle,no credit cards
H,2,4,33,0.00,21.00,1.00,0.00,0.00,2300.00,0.00,2500.00,2.00,V,1.00,1.00,2,4,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,30,54.00,54.00,1.00,0.00,0.00,2400.00,0.00,2500.00,2.00,U,1.00,1.00,1,3,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,0,2,24,3.00,30.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,1200.00,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards
H,0,2,53,216.00,240.00,2.00,0.00,0.00,3500.00,0.00,100000.0,4.00,V,3.00,1.00,0,3,1.00,1800.00,Cars,Lease,Yugoslav,Others,Car,no credit cards
H,1,3,30,60.00,33.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,V,1.00,1.00,1,7,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
H,0,2,44,42.00,48.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,V,3.00,1.00,0,5,1.00,4000.00,Cars,Lease,Italian,Others,Car,no credit cards
H,0,2,45,36.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,2,6,1.00,2500.00,"Furniture,Carpet",Lease,Yugoslav,Others,Car,Cheque card
H,0,2,25,42.00,27.00,2.00,0.00,0.00,2100.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,15000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,2,24,18.00,12.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,20000.00,Cars,Lease,German,Others,Car and Motor bi,no credit cards
H,0,1,38,30.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,G,1.00,1.00,1,4,1.00,900.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,Mastercard/Euroc
H,1,3,26,3.00,36.00,2.00,0.00,0.00,2600.00,0.00,100000.0,4.00,V,3.00,1.00,0,6,1.00,4000.00,"Furniture,Carpet",Lease,Italian,Others,Car,no credit cards
H,0,2,54,3.00,288.00,2.00,0.00,0.00,3200.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,1600.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,1,3,61,108.00,60.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,V,2.00,1.00,3,5,1.00,3000.00,"Radio, TV, Hifi",Lease,Yugoslav,"Food,Building,Ca",Car,no credit cards
R,1,2,27,21.00,21.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,G,2.00,1.00,0,5,1.00,1400.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
R,1,2,32,9.00,66.00,2.00,0.00,1.00,1800.00,0.00,2500.00,2.00,G,2.00,1.00,2,3,1.00,700.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,0,1,45,6.00,72.00,1.00,0.00,1.00,3000.00,0.00,100000.0,4.00,U,1.00,1.00,1,3,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
H,1,3,29,12.00,36.00,2.00,0.00,1.00,2600.00,0.00,100000.0,4.00,V,2.00,1.00,0,4,1.00,1600.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
R,3,5,42,48.00,30.00,2.00,0.00,1.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,2,5,1.00,4000.00,"Dept. Store,Mail",,German,Others,Car,no credit cards
H,2,4,32,48.00,33.00,1.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,1.00,1.00,0,9,1.00,2500.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
R,0,1,44,144.00,288.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,G,3.00,1.00,0,5,1.00,3000.00,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,no credit cards
R,1,3,37,72.00,192.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,2,5,1.00,7000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,0,2,29,6.00,0.00,2.00,0.00,0.00,5000.00,0.00,100000.0,4.00,V,2.00,1.00,0,7,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
R,0,1,23,0.00,9.00,2.00,0.00,0.00,2300.00,1.00,2500.00,3.00,U,1.00,1.00,1,2,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Chemical Industr,Without Vehicle,Cheque card
R,1,3,42,54.00,3.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,V,3.00,1.00,0,8,1.00,1600.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
R,1,3,27,36.00,21.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,1.00,1.00,0,7,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
R,0,1,23,9.00,9.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,U,2.00,1.00,0,7,1.00,1000.00,"Radio, TV, Hifi",Lease,Other European,Others,Without Vehicle,no credit cards
H,0,2,26,21.00,24.00,2.00,0.00,0.00,3200.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,1600.00,Leisure,Lease,Yugoslav,"Food,Building,Ca",Car,no credit cards
R,0,2,29,360.00,168.00,2.00,0.00,0.00,2100.00,1.00,2500.00,3.00,V,1.00,1.00,2,5,1.00,7000.00,"Furniture,Carpet",,German,"Food,Building,Ca",Without Vehicle,Cheque card
H,0,1,25,36.00,72.00,2.00,0.00,0.00,2100.00,0.00,2500.00,2.00,U,3.00,0.00,0,8,1.00,1300.00,Cars,Lease,Italian,Others,Car,no credit cards
R,1,3,41,192.00,39.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,2.00,1.00,1,5,1.00,4000.00,Cars,Lease,German,Others,Car,no credit cards
R,1,3,33,36.00,168.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,0,2,1.00,1200.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
H,1,3,23,9.00,36.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,V,2.00,1.00,1,2,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
R,2,4,36,120.00,54.00,2.00,0.00,0.00,2500.00,1.00,2500.00,3.00,V,2.00,1.00,0,2,1.00,700.00,"Radio, TV, Hifi",Lease,Spanish/Portugue,"Sea Vojage, Gast",Car,Cheque card
H,1,3,35,42.00,33.00,1.00,0.00,0.00,2400.00,0.00,2500.00,2.00,V,2.00,1.00,0,3,1.00,1500.00,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
H,0,2,59,240.00,9.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,V,2.00,1.00,0,5,1.00,2000.00,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards
H,2,4,46,36.00,33.00,2.00,0.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,6,7,1.00,7000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,2,32,3.00,6.00,2.00,0.00,0.00,5000.00,0.00,100000.0,4.00,U,2.00,1.00,0,6,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,37,36.00,144.00,2.00,0.00,1.00,3000.00,0.00,100000.0,4.00,U,2.00,1.00,2,7,1.00,15000.00,Cars,Lease,Italian,"Food,Building,Ca",Car,no credit cards
R,2,4,31,48.00,6.00,2.00,0.00,1.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,2,2,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
R,0,2,23,18.00,39.00,2.00,0.00,1.00,1900.00,0.00,2500.00,2.00,V,1.00,1.00,3,5,1.00,600.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,3,25,60.00,12.00,1.00,0.00,1.00,3000.00,0.00,100000.0,4.00,V,2.00,1.00,1,4,1.00,1200.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,0,1,24,288.00,42.00,2.00,0.00,0.00,5000.00,0.00,100000.0,4.00,U,1.00,1.00,1,9,1.00,700.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
H,0,1,25,24.00,9.00,2.00,0.00,1.00,1900.00,0.00,2500.00,2.00,U,1.00,1.00,3,5,1.00,4000.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
R,2,4,37,9.00,12.00,2.00,0.00,0.00,2400.00,0.00,2500.00,2.00,V,3.00,1.00,0,2,1.00,7000.00,Cars,Lease,Others,Others,Car,no credit cards
H,1,3,30,6.00,15.00,2.00,0.00,1.00,2700.00,0.00,100000.0,4.00,E,1.00,1.00,1,2,1.00,5000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,54,42.00,999.00,1.00,0.00,1.00,3000.00,0.00,100000.0,4.00,G,3.00,1.00,0,7,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,0,2,64,84.00,36.00,2.00,0.00,1.00,1900.00,0.00,2500.00,2.00,V,2.00,1.00,2,4,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,Pensioner,Without Vehicle,no credit cards
R,1,3,44,18.00,288.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,1.00,1.00,1,7,1.00,1200.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
H,3,5,35,144.00,96.00,2.00,0.00,0.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,3,2,1.00,9000.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
H,0,1,23,9.00,12.00,1.00,0.00,0.00,2500.00,0.00,2500.00,2.00,U,2.00,1.00,0,6,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,37,66.00,66.00,2.00,0.00,0.00,3500.00,0.00,100000.0,4.00,U,3.00,1.00,0,6,1.00,1900.00,Cars,Lease,German,Others,Car,no credit cards
R,0,2,66,144.00,66.00,2.00,0.00,0.00,2400.00,0.00,2500.00,2.00,V,1.00,1.00,2,5,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
R,1,2,32,21.00,168.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,G,1.00,1.00,1,3,1.00,20000.00,Cars,Lease,German,Others,Car,no credit cards
R,2,4,36,36.00,9.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,20000.00,Cars,Lease,German,Others,Car,no credit cards
R,0,1,28,21.00,36.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,G,2.00,1.00,1,3,1.00,600.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
R,1,3,39,18.00,12.00,2.00,0.00,0.00,2100.00,0.00,2500.00,2.00,V,3.00,1.00,0,4,1.00,500.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
H,0,1,24,288.00,6.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,U,3.00,1.00,0,5,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,24,120.00,21.00,2.00,0.00,1.00,1900.00,0.00,2500.00,2.00,U,1.00,1.00,2,5,1.00,1200.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,0,1,32,66.00,21.00,2.00,0.00,0.00,2400.00,0.00,2500.00,2.00,U,3.00,1.00,0,2,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,0,2,25,3.00,3.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,1.00,1.00,1,5,1.00,1000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
R,3,5,34,6.00,12.00,1.00,0.00,0.00,2000.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,1600.00,Cars,Lease,German,Others,Without Vehicle,no credit cards
H,3,5,40,168.00,192.00,2.00,0.00,0.00,2800.00,0.00,100000.0,4.00,V,2.00,1.00,0,4,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,27,6.00,9.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,1.00,1.00,3,2,1.00,1700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,2,4,39,120.00,144.00,2.00,0.00,0.00,3000.00,0.00,100000.0,4.00,V,3.00,0.00,0,4,1.00,600.00,"Dept. Store,Mail",Lease,German,Military Service,Car,no credit cards
R,0,2,25,3.00,6.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,E,3.00,1.00,0,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
R,0,1,25,9.00,33.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,2.00,1.00,0,4,1.00,500.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,3,5,38,42.00,24.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,3.00,1.00,0,4,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,25,30.00,9.00,2.00,0.00,1.00,2500.00,0.00,2500.00,2.00,U,1.00,1.00,1,9,1.00,1500.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
H,2,4,44,72.00,3.00,1.00,0.00,0.00,3000.00,0.00,100000.0,4.00,V,3.00,1.00,0,8,1.00,1500.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
H,0,2,46,240.00,9.00,2.00,0.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,2500.00,"Radio, TV, Hifi",,Italian,Self-employed pe,Car,no credit cards
H,2,4,46,18.00,60.00,2.00,0.00,0.00,3500.00,0.00,100000.0,4.00,V,1.00,1.00,0,3,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,0,1,23,6.00,6.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,3.00,1.00,0,3,1.00,500.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
H,0,2,23,24.00,12.00,1.00,0.00,1.00,1500.00,0.00,2500.00,2.00,V,2.00,1.00,0,3,1.00,500.00,"Dept. Store,Mail",Lease,Yugoslav,Others,Without Vehicle,no credit cards
R,2,4,40,168.00,168.00,2.00,0.00,1.00,2400.00,0.00,2500.00,2.00,V,1.00,1.00,3,3,1.00,8000.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
H,2,4,30,192.00,144.00,2.00,0.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,6000.00,"Radio, TV, Hifi",Lease,Turkish,"State,Steel Ind,",Car,no credit cards
H,0,1,24,144.00,54.00,2.00,0.00,1.00,2500.00,0.00,2500.00,2.00,U,1.00,1.00,3,7,1.00,900.00,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
H,0,2,24,3.00,24.00,2.00,0.00,0.00,4000.00,0.00,100000.0,4.00,V,3.00,1.00,0,3,1.00,1900.00,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
R,1,3,41,192.00,24.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,1700.00,"Furniture,Carpet",Lease,Greek,Others,Without Vehicle,no credit cards
H,0,2,33,18.00,3.00,2.00,0.00,0.00,1800.00,1.00,2500.00,3.00,V,3.00,1.00,0,5,1.00,1000.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,Cheque card
R,3,4,33,3.00,3.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,W,2.00,1.00,2,5,1.00,500.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
H,0,2,45,264.00,288.00,2.00,1.00,0.00,2500.00,0.00,2500.00,2.00,V,1.00,1.00,2,7,1.00,500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,2,4,50,192.00,288.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,V,1.00,1.00,0,4,1.00,1300.00,"Dept. Store,Mail",Lease,Spanish/Portugue,Others,Car,no credit cards
H,0,2,42,120.00,96.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,9000.00,Cars,Lease,German,Others,Car,no credit cards
H,2,3,43,30.00,9.00,1.00,0.00,0.00,5000.00,0.00,100000.0,4.00,G,3.00,0.00,0,3,1.00,100000.0,Cars,Lease,German,Others,Without Vehicle,no credit cards
H,0,1,25,21.00,18.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,3.00,1.00,0,0,0.00,4000.00,"Radio, TV, Hifi",,Spanish/Portugue,Others,Without Vehicle,no credit cards
R,2,3,41,120.00,216.00,1.00,0.00,0.00,1500.00,0.00,2500.00,2.00,T,2.00,1.00,0,4,1.00,2000.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
R,0,1,23,30.00,6.00,1.00,0.00,0.00,1600.00,0.00,2500.00,2.00,G,1.00,1.00,1,5,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
H,0,2,23,3.00,3.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,1800.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
H,0,2,24,12.00,6.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,3.00,1.00,0,7,1.00,2500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
H,2,4,39,42.00,3.00,2.00,0.00,0.00,1000.00,1.00,2500.00,3.00,V,1.00,1.00,2,6,1.00,5000.00,"Radio, TV, Hifi",,German,Others,Car,Cheque card
R,3,4,34,66.00,168.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,G,1.00,1.00,1,9,1.00,9000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,3,32,12.00,15.00,2.00,0.00,1.00,2800.00,0.00,100000.0,4.00,V,2.00,1.00,0,8,1.00,2500.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,2,64,264.00,96.00,2.00,0.00,1.00,5000.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,8000.00,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc
R,1,2,26,84.00,96.00,2.00,0.00,1.00,1800.00,0.00,2500.00,2.00,U,1.00,1.00,4,6,1.00,600.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,51,0.00,168.00,1.00,0.00,0.00,2100.00,0.00,2500.00,2.00,G,1.00,1.00,1,6,1.00,1500.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
R,0,1,27,3.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,U,3.00,1.00,0,4,1.00,700.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,Cheque card
H,2,4,34,15.00,15.00,2.00,0.00,0.00,2300.00,0.00,2500.00,2.00,V,1.00,1.00,2,2,1.00,7000.00,Cars,Lease,German,Others,Car,no credit cards
H,1,3,28,30.00,12.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,6,1.00,2500.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,Cheque card
R,3,5,32,42.00,0.00,1.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,3.00,1.00,0,2,1.00,900.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,no credit cards
H,1,3,26,0.00,6.00,1.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,1300.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,0,1,33,24.00,36.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,2.00,1.00,1,4,1.00,900.00,"Radio, TV, Hifi",Lease,Greek,"Sea Vojage, Gast",Car,no credit cards
H,1,3,44,18.00,54.00,2.00,0.00,1.00,2400.00,0.00,2500.00,2.00,V,2.00,1.00,2,7,1.00,1600.00,Leisure,Lease,German,Others,Without Vehicle,no credit cards
H,0,1,45,24.00,24.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,U,3.00,1.00,0,7,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,VISA Others
H,0,1,27,54.00,12.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,500.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
