TITLE;CHILDREN;PERS_H;AGE;TMADD;TMJOB1;TEL;NMBLOAN;FINLOAN;INCOME;EC_CARD;INC;INC1;STATUS;BUREAU;LOCATION;LOANS;REGN;DIV;CASH;PRODUCT;RESID;NAT;PROF;CAR;CARDS;GB
H;0;2;34;3000;4500;200;0;0;280000;0;1000000;400;V;100;100;1;5;100;600000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;1
H;2;4;28;3600;3600;200;0;100;350000;0;1000000;400;V;100;100;1;5;100;70000;Radio, TV, Hifi;;Turkish;Food,Building,Ca;Car;no credit cards;1
H;1;3;51;99900;900;200;0;0;260000;0;1000000;400;V;300;100;0;6;100;400000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
R;1;3;40;28800;5400;200;0;100;0;100;0;100;V;100;100;3;6;100;70000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
R;0;1;25;1500;5400;200;0;0;230000;0;250000;200;U;300;100;0;9;100;100000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Without Vehicle;no credit cards;1
H;1;3;23;19200;7200;200;0;0;250000;0;250000;200;V;100;100;2;3;100;140000;Radio, TV, Hifi;;Turkish;Others;Car;no credit cards;1
H;0;1;23;16800;6600;100;0;100;220000;0;250000;200;U;100;100;1;0;0;300000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;2;4;35;900;21600;200;0;100;0;100;0;100;V;300;100;0;0;0;150000;Radio, TV, Hifi;Lease;German;Civil Service, M;Car;Cheque card;0
H;2;4;30;600;1200;100;0;100;260000;0;1000000;400;V;100;100;2;3;100;70000;Radio, TV, Hifi;;Turkish;Others;Car;no credit cards;1
H;0;1;24;6000;600;200;0;100;260000;0;1000000;400;U;100;100;2;3;100;180000;Cars;Lease;German;Others;Car;no credit cards;1
H;0;1;24;2100;4200;200;0;100;230000;0;250000;200;U;100;100;1;2;100;150000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
H;0;2;64;10800;14400;200;0;100;160000;0;250000;200;V;100;100;2;6;100;160000;Radio, TV, Hifi;Lease;German;Pensioner;Without Vehicle;no credit cards;0
R;0;1;52;600;8400;200;0;100;180000;0;250000;200;G;100;100;1;2;100;250000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
H;0;1;30;10800;9600;200;0;100;240000;0;250000;200;U;300;100;0;2;100;90000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
R;1;2;43;6000;4500;200;0;100;190000;0;250000;200;W;100;100;3;9;100;90000;Radio, TV, Hifi;Lease;German;Sea Vojage, Gast;Car;no credit cards;0
H;2;4;44;99900;2700;200;0;0;400000;0;1000000;400;V;100;100;0;2;100;400000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
R;3;5;34;19200;6000;200;0;0;100000;0;250000;200;V;100;100;0;4;100;70000;Radio, TV, Hifi;Lease;Turkish;Others;Car;no credit cards;1
H;0;1;27;8400;2400;200;0;0;280000;0;1000000;400;U;100;100;1;8;100;600000;Cars;Lease;German;Others;Car and Motor bi;no credit cards;0
H;0;1;24;3600;3600;200;0;0;300000;0;1000000;400;U;100;100;1;5;100;140000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;no credit cards;0
R;2;3;58;99900;2100;200;0;100;270000;0;1000000;400;W;100;100;0;7;100;150000;Cars;Lease;German;Others;Car;no credit cards;1
R;0;1;47;14400;2700;200;0;100;400000;0;1000000;400;G;100;100;2;6;100;90000;Radio, TV, Hifi;;German;Others;Without Vehicle;no credit cards;0
H;0;1;23;1200;2400;200;0;0;200000;0;250000;200;U;100;100;1;4;100;200000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;1
R;2;4;29;4800;900;200;0;0;0;100;0;100;V;100;100;1;0;0;100000;Dept. Store,Mail;Lease;German;Others;Car;Cheque card;0
H;0;1;68;300;12000;100;0;0;100000;0;250000;200;G;300;100;0;2;100;50000;Radio, TV, Hifi;Lease;German;Pensioner;Without Vehicle;no credit cards;0
H;0;1;53;4800;4500;200;0;100;320000;0;1000000;400;G;100;100;3;6;100;500000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;1;26;600;3000;200;0;100;170000;0;250000;200;U;300;100;0;4;100;250000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;1;25;12000;10800;200;0;100;260000;0;1000000;400;U;300;100;0;8;100;200000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;2;47;19200;19200;200;0;0;290000;0;1000000;400;V;100;100;3;3;100;600000;Cars;Owner;German;Civil Service, M;Car and Motor bi;no credit cards;1
R;1;3;29;8400;600;200;0;0;160000;0;250000;200;V;100;100;2;4;100;160000;Furniture,Carpet;Lease;German;Food,Building,Ca;Car;no credit cards;0
R;0;1;51;1800;19200;200;0;0;400000;0;1000000;400;W;100;100;3;2;100;1000000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;33;5400;1800;100;0;100;290000;0;1000000;400;U;100;100;0;9;100;90000;Dept. Store,Mail;Lease;German;Others;Without Vehicle;no credit cards;1
H;2;4;31;900;6600;200;0;100;320000;0;1000000;400;V;100;100;3;4;100;120000;Dept. Store,Mail;;German;Others;Car;no credit cards;1
R;0;1;29;1200;1800;200;0;0;160000;0;250000;200;U;100;100;1;2;100;250000;Radio, TV, Hifi;Lease;Others;Self-employed pe;Car;no credit cards;1
R;1;2;33;9600;2700;200;0;100;150000;0;250000;200;G;300;100;0;4;100;180000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;0
H;2;3;33;1800;21600;100;0;100;290000;0;1000000;400;G;100;100;3;6;100;150000;Furniture,Carpet;Lease;German;Food,Building,Ca;Car;no credit cards;0
R;0;2;28;3600;3300;200;0;0;350000;0;1000000;400;E;100;100;4;7;100;1500000;Furniture,Carpet;Owner;German;Others;Car;no credit cards;1
H;0;1;26;3000;2100;200;0;100;350000;0;1000000;400;G;100;100;3;4;100;130000;Cars;Lease;German;Others;Car;no credit cards;0
H;0;1;27;300;10800;200;0;100;220000;0;250000;200;U;100;100;2;5;100;160000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;30;1800;7200;200;0;100;230000;0;250000;200;U;100;100;1;0;0;500000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;no credit cards;1
H;0;1;28;14400;4500;200;0;0;0;100;0;100;U;100;100;3;2;100;300000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;2;4;26;1800;4200;100;0;100;250000;0;250000;200;V;300;100;0;4;100;300000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
R;0;1;24;3000;600;200;0;100;210000;0;250000;200;U;300;100;0;4;100;90000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Without Vehicle;no credit cards;1
R;0;1;63;2100;2100;200;0;100;300000;0;1000000;400;W;100;100;1;2;100;300000;Dept. Store,Mail;Lease;German;Pensioner;Without Vehicle;no credit cards;0
H;1;3;47;9600;7200;200;0;0;300000;0;1000000;400;V;100;100;2;4;100;200000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
H;5;7;39;1200;19200;200;0;0;350000;0;1000000;400;V;300;100;0;2;100;250000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;27;33600;900;200;0;0;270000;0;1000000;400;U;300;100;0;5;100;110000;Dept. Store,Mail;;German;Civil Service, M;Car;no credit cards;0
R;0;1;25;1200;4500;200;0;0;150000;0;250000;200;U;100;100;1;4;100;150000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;no credit cards;0
H;0;1;25;3000;1500;200;0;0;230000;0;250000;200;U;300;100;0;6;100;300000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;1;3;23;2400;4800;200;0;0;280000;0;1000000;400;V;100;100;1;5;100;300000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
H;0;2;57;99900;28800;200;0;100;280000;0;1000000;400;V;100;100;4;3;100;150000;Radio, TV, Hifi;;German;Others;Car;no credit cards;1
R;0;1;41;3600;1200;200;0;0;220000;0;250000;200;G;100;100;0;8;100;120000;Cars;Lease;Others;Others;Without Vehicle;no credit cards;1
R;0;1;32;99900;1800;200;0;100;0;100;0;100;U;100;100;2;6;100;70000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;0;1;23;1800;1200;200;0;0;150000;0;250000;200;U;300;100;0;5;100;70000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;2;4;31;2100;900;200;0;0;0;100;0;100;V;300;100;0;7;100;100000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;1;3;25;300;900;100;0;0;250000;0;250000;200;V;300;100;0;3;100;90000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
R;2;4;36;9600;10800;200;0;0;170000;0;250000;200;V;300;100;0;2;100;130000;Dept. Store,Mail;;German;Others;Car;no credit cards;0
H;2;4;34;5400;3000;200;0;100;0;100;0;100;V;300;100;0;7;100;100000;Radio, TV, Hifi;Lease;German;Chemical Industr;Car;Cheque card;0
H;1;3;50;36000;16800;100;0;100;250000;0;250000;200;V;300;100;0;2;100;70000;Furniture,Carpet;;German;Others;Without Vehicle;no credit cards;1
H;0;2;48;21600;99900;200;0;100;400000;0;1000000;400;V;100;100;2;4;100;130000;Radio, TV, Hifi;;German;Others;Car;no credit cards;1
H;0;2;37;6000;4800;200;0;0;260000;0;1000000;400;V;100;100;1;3;100;50000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;no credit cards;0
H;0;1;25;900;4800;200;0;100;0;100;0;100;U;100;100;1;7;100;120000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
R;0;1;45;2400;7200;200;0;100;0;100;0;100;W;100;100;1;3;100;90000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;3;5;34;3600;3600;200;0;100;340000;0;1000000;400;V;100;100;2;7;100;80000;Cars;Lease;German;Others;Car;no credit cards;0
H;2;4;33;8400;21600;200;0;100;230000;0;250000;200;V;100;100;1;5;100;90000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;no credit cards;1
H;1;3;33;3600;3600;200;0;0;0;100;0;100;V;100;100;0;8;100;400000;Radio, TV, Hifi;Lease;German;Chemical Industr;Car;Cheque card;1
H;1;2;27;33600;1200;200;0;0;250000;0;250000;200;U;100;100;0;5;100;200000;Leisure;Lease;German;Civil Service, M;Car;no credit cards;1
H;0;1;49;14400;1800;200;0;0;340000;0;1000000;400;G;100;100;1;0;0;250000;Radio, TV, Hifi;;German;Others;Car;no credit cards;1
H;1;2;38;300;2400;200;0;100;0;100;0;100;W;300;100;0;7;100;250000;Radio, TV, Hifi;Lease;Others;Others;Car;Cheque card;0
R;2;3;30;10800;1500;200;0;0;180000;0;250000;200;W;100;100;1;4;100;50000;Radio, TV, Hifi;Lease;German;Pensioner;Car;no credit cards;1
H;0;2;28;1800;2400;200;0;0;150000;0;250000;200;V;300;100;0;5;100;50000;Radio, TV, Hifi;Lease;Turkish;Others;Car;no credit cards;0
R;0;2;26;12000;6000;200;0;100;180000;0;250000;200;V;100;100;2;4;100;120000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
R;0;1;56;24000;16800;200;0;100;210000;0;250000;200;W;100;100;1;4;100;200000;Radio, TV, Hifi;Lease;German;Pensioner;Without Vehicle;no credit cards;0
R;1;3;40;6000;6000;200;0;100;150000;0;250000;200;V;100;100;1;4;100;50000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;29;2400;2400;200;0;0;190000;0;250000;200;U;100;100;1;4;100;110000;Leisure;Lease;German;Others;Car;no credit cards;1
H;0;1;28;1500;5400;200;0;0;260000;0;1000000;400;U;300;100;0;5;100;130000;Furniture,Carpet;;German;Others;Without Vehicle;no credit cards;1
H;5;7;44;21600;28800;200;0;100;500000;0;1000000;400;V;100;100;1;5;100;170000;Radio, TV, Hifi;;Yugoslav;Others;Car;no credit cards;0
H;0;1;23;28800;4500;200;0;100;0;100;0;100;U;100;100;1;6;100;150000;Furniture,Carpet;Lease;German;Others;Car;Cheque card;1
H;0;2;49;19200;14400;200;0;100;500000;0;1000000;400;V;100;100;1;3;100;80000;Dept. Store,Mail;;German;Others;Car;no credit cards;1
H;2;4;24;19200;8400;200;0;100;300000;0;1000000;400;V;100;100;5;3;100;80000;Radio, TV, Hifi;;Turkish;Others;Car;no credit cards;1
R;3;4;36;1800;2400;200;0;0;180000;0;250000;200;T;300;100;0;2;100;100000;Radio, TV, Hifi;Lease;German;Civil Service, M;Without Vehicle;no credit cards;1
H;1;3;36;9600;6600;200;0;0;500000;0;1000000;400;V;100;100;1;5;100;500000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;2;28;3000;900;200;0;0;230000;0;250000;200;V;300;100;0;3;100;170000;Radio, TV, Hifi;Lease;Turkish;Others;Without Vehicle;no credit cards;1
H;1;3;27;5400;7200;200;0;0;340000;0;1000000;400;V;300;100;0;3;100;130000;Radio, TV, Hifi;;German;Others;Car;no credit cards;1
H;0;1;25;12000;4800;100;0;0;500000;0;1000000;400;U;100;100;2;3;100;500000;Radio, TV, Hifi;Lease;German;Self-employed pe;Car;no credit cards;1
H;1;3;47;19200;28800;200;0;0;400000;0;1000000;400;V;100;100;1;4;100;130000;Dept. Store,Mail;;German;Civil Service, M;Car;no credit cards;0
H;1;3;33;3000;3600;200;0;100;0;100;0;100;V;300;100;0;2;100;100000;Furniture,Carpet;;German;Others;Car;Cheque card;1
H;5;7;33;26400;1200;200;0;100;350000;0;1000000;400;V;300;100;0;4;100;160000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
R;0;1;56;5400;1800;200;0;0;160000;0;250000;200;W;300;100;0;5;100;400000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
R;3;4;41;1500;1500;200;0;0;0;100;0;100;W;100;100;1;6;100;110000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;0;1;38;300;1800;100;0;0;250000;0;250000;200;U;300;100;0;2;100;70000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;29;24000;900;200;0;100;230000;0;250000;200;U;100;100;1;3;100;80000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;1
H;2;4;26;2400;1200;200;0;0;280000;0;1000000;400;V;100;100;2;4;100;800000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
R;0;2;26;300;1200;100;0;0;250000;0;250000;200;V;100;100;3;4;100;80000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;0
R;0;1;24;3000;300;200;0;0;220000;0;250000;200;U;100;100;0;2;100;250000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
R;0;2;51;6000;300;200;0;0;190000;100;250000;300;V;300;100;0;0;0;100000;Radio, TV, Hifi;;German;Others;Without Vehicle;Cheque card;0
H;2;4;34;12000;21600;100;0;0;0;100;0;100;V;100;100;3;2;100;190000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;1
H;2;4;34;14400;21600;100;0;0;0;100;0;100;V;100;100;2;2;100;300000;Furniture,Carpet;Lease;German;Others;Car;Cheque card;1
H;0;1;26;1200;2100;200;0;100;0;100;0;100;U;100;100;1;6;100;150000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;1;3;32;1500;6600;200;0;100;400000;0;1000000;400;V;300;100;0;7;100;700000;Cars;Owner;Italian;Others;Car;no credit cards;0
H;2;4;30;600;1500;200;0;0;180000;0;250000;200;V;300;100;0;2;100;1500000;Cars;Lease;German;Others;Car;no credit cards;0
R;0;2;24;900;600;200;0;0;180000;0;250000;200;V;300;100;0;4;100;100000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;27;600;5400;200;0;100;250000;0;250000;200;U;100;100;1;2;100;120000;Radio, TV, Hifi;;German;Chemical Industr;Car;no credit cards;1
H;2;4;27;3600;3900;200;0;0;310000;0;1000000;400;V;100;100;2;4;100;160000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
R;2;4;39;7200;2100;200;0;0;0;100;0;100;V;100;100;1;3;100;250000;Furniture,Carpet;Lease;German;Others;Car;Cheque card;0
H;2;4;36;8400;24000;200;0;100;310000;0;1000000;400;V;300;100;0;3;100;120000;Radio, TV, Hifi;;German;Civil Service, M;Car;no credit cards;0
H;0;1;23;3000;1500;200;0;100;100000;0;250000;200;U;300;100;0;6;100;90000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;23;1200;5400;200;0;0;270000;0;1000000;400;V;100;100;1;4;100;800000;Cars;Lease;German;Others;Car;no credit cards;1
H;2;4;29;28800;8400;200;0;100;300000;0;1000000;400;V;300;100;0;8;100;70000;Cars;Lease;Turkish;Others;Car;no credit cards;1
H;0;2;32;12000;3300;200;0;0;300000;0;1000000;400;V;100;100;1;2;100;50000;Dept. Store,Mail;Lease;Turkish;Others;Without Vehicle;no credit cards;0
H;3;4;31;12000;600;200;200;100;270000;0;1000000;400;G;100;100;1;3;100;300000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;2;4;39;6600;6600;200;0;100;240000;0;250000;200;V;300;100;0;9;100;150000;Radio, TV, Hifi;Lease;Greek;Others;Car;no credit cards;0
H;4;6;36;3600;2400;200;0;100;0;100;0;100;V;100;100;2;0;0;150000;Furniture,Carpet;Lease;German;Others;Car;Cheque card;1
H;0;1;35;2400;600;200;0;0;180000;0;250000;200;U;300;100;0;6;100;130000;Radio, TV, Hifi;Lease;Others;Others;Without Vehicle;no credit cards;1
R;0;1;29;600;2100;200;0;100;160000;0;250000;200;U;100;100;1;4;100;110000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;1
R;1;3;43;14400;7200;200;0;0;150000;0;250000;200;V;100;100;1;4;100;180000;Furniture,Carpet;Lease;German;Civil Service, M;Without Vehicle;no credit cards;0
R;1;3;38;6600;1800;200;0;0;250000;0;250000;200;V;100;100;1;2;100;250000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;0
H;0;2;30;0;900;100;0;0;230000;0;250000;200;V;300;100;0;8;100;100000;Dept. Store,Mail;Lease;Others;Sea Vojage, Gast;Car;no credit cards;1
H;0;1;28;5400;3000;200;0;100;230000;0;250000;200;U;100;100;1;2;100;100000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
R;1;2;53;24000;10800;200;0;0;150000;0;250000;200;T;300;100;0;2;100;100000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
R;0;1;23;28800;2400;200;0;0;0;100;0;100;U;300;100;0;9;100;100000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;0;2;67;9600;0;200;0;100;270000;0;1000000;400;V;300;100;0;8;100;160000;Furniture,Carpet;;German;Pensioner;Car;no credit cards;0
H;0;2;29;2400;9600;200;0;0;250000;0;250000;200;V;300;100;0;0;0;120000;Leisure;Lease;German;Others;Car;no credit cards;0
H;1;3;23;1500;9600;200;0;0;200000;0;250000;200;V;300;100;0;6;100;100000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;23;300;900;100;0;0;180000;0;250000;200;U;100;100;0;4;100;120000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
R;0;1;51;24000;28800;200;0;0;250000;0;250000;200;U;300;100;0;6;100;100000;Furniture,Carpet;Lease;Others;Others;Without Vehicle;no credit cards;0
H;0;2;31;1800;3000;100;0;0;240000;0;250000;200;V;100;100;1;0;0;150000;Radio, TV, Hifi;Lease;Turkish;Others;Without Vehicle;no credit cards;1
R;0;1;30;1500;8400;200;0;0;190000;0;250000;200;U;100;100;1;9;100;200000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;0;1;24;300;1200;200;0;0;200000;0;250000;200;U;100;100;1;9;100;400000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;1;3;51;3600;28800;200;0;0;350000;0;1000000;400;V;300;100;0;5;100;80000;Radio, TV, Hifi;;Turkish;Others;Without Vehicle;no credit cards;0
R;0;2;42;300;3000;200;0;0;150000;0;250000;200;V;100;100;1;8;100;200000;Cars;Lease;German;Others;Car;no credit cards;0
R;3;5;33;5400;16800;200;0;100;190000;0;250000;200;V;100;100;2;8;100;120000;Furniture,Carpet;Lease;Turkish;Others;Car;no credit cards;0
R;0;1;24;300;3000;200;0;0;0;0;0;0;U;300;100;0;0;0;400000;Radio, TV, Hifi;Lease;German;Others;Car;Mastercard/Euroc;1
H;0;1;56;19200;8400;100;0;0;180000;0;250000;200;U;300;100;0;2;100;50000;Radio, TV, Hifi;Lease;Turkish;Sea Vojage, Gast;Without Vehicle;no credit cards;0
R;0;2;33;3600;5400;200;0;100;180000;0;250000;200;V;100;100;3;8;100;800000;Furniture,Carpet;Lease;Turkish;Others;Without Vehicle;no credit cards;0
H;0;1;39;2400;16800;200;0;0;500000;0;1000000;400;U;100;100;2;5;100;2000000;Furniture,Carpet;Lease;Other European;Others;Car;no credit cards;1
R;1;2;38;4800;16800;200;0;100;320000;0;1000000;400;G;100;100;2;6;100;600000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;2;4;27;3000;3300;200;0;0;280000;0;1000000;400;V;300;100;0;6;100;120000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;42;300;1500;100;0;0;250000;0;250000;200;U;100;100;2;2;100;150000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;2;29;3000;1800;200;0;0;230000;0;250000;200;U;100;100;1;2;100;70000;Dept. Store,Mail;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;27;33600;5400;200;0;0;190000;0;250000;200;U;300;100;0;2;100;80000;Dept. Store,Mail;;German;Food,Building,Ca;Without Vehicle;no credit cards;0
R;0;2;23;900;900;200;0;0;190000;0;250000;200;E;300;100;0;4;100;800000;Cars;Lease;Turkish;Others;Car;no credit cards;1
R;0;2;56;300;900;200;0;100;150000;0;250000;200;V;100;100;1;4;100;190000;Radio, TV, Hifi;Owner;German;Others;Without Vehicle;no credit cards;0
R;2;3;36;21600;2400;200;0;0;0;100;0;100;W;300;100;0;2;100;120000;Furniture,Carpet;;German;Others;Car;Cheque card;0
H;0;1;34;4200;3900;200;0;100;240000;0;250000;200;U;100;100;1;7;100;300000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;0;1;28;5400;1500;200;0;100;0;0;0;0;U;100;100;1;2;100;100000;Radio, TV, Hifi;Lease;German;Others;Car;Mastercard/Euroc;0
H;0;2;33;7200;300;200;0;100;400000;100;1000000;500;V;100;100;0;4;100;60000;Radio, TV, Hifi;;German;Others;Car;Cheque card;0
H;3;4;31;600;900;200;0;0;190000;0;250000;200;G;300;100;0;4;100;70000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;1
H;3;5;30;1200;3600;200;0;100;300000;0;1000000;400;V;300;100;0;4;100;50000;Dept. Store,Mail;Lease;Others;Others;Car;Other credit car;0
H;0;1;24;1800;2100;200;0;0;220000;0;250000;200;U;100;100;4;9;100;250000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
H;2;4;45;21600;16800;200;0;0;240000;0;250000;200;V;100;100;0;3;100;500000;Furniture,Carpet;;German;Others;Car;no credit cards;0
H;2;4;45;14400;28800;200;0;100;270000;0;1000000;400;V;100;100;7;6;100;120000;Radio, TV, Hifi;Lease;German;Chemical Industr;Without Vehicle;no credit cards;1
H;0;1;30;300;12000;100;0;100;240000;0;250000;200;U;100;100;1;4;100;110000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
H;4;6;30;3600;6000;200;0;0;300000;0;1000000;400;V;300;100;0;4;100;140000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;2;3;31;2100;7200;200;200;100;320000;0;1000000;400;T;100;100;1;3;100;190000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;0;1;28;900;2400;200;0;0;0;100;0;100;U;100;100;1;2;100;80000;Furniture,Carpet;;German;Others;Without Vehicle;Cheque card;0
R;0;2;25;24000;3600;200;0;0;160000;0;250000;200;V;100;100;1;4;100;60000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;47;600;1500;200;0;0;220000;0;250000;200;V;300;100;0;2;100;150000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
H;3;5;45;19200;24000;200;0;100;300000;0;1000000;400;V;100;100;1;3;100;120000;Dept. Store,Mail;;German;Others;Car;no credit cards;0
R;2;3;38;5400;900;200;0;100;0;100;0;100;U;300;100;0;0;0;160000;Dept. Store,Mail;Lease;German;Others;Without Vehicle;Cheque card;1
H;0;1;28;21600;1500;200;0;100;200000;0;250000;200;U;100;100;3;5;100;100000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;0
H;0;2;40;4800;16800;200;0;100;0;100;0;100;V;100;100;1;7;100;250000;Furniture,Carpet;Lease;German;Others;Car;Cheque card;0
H;0;2;32;12000;300;200;0;0;0;100;0;100;V;300;100;0;0;0;50000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;Cheque card;1
